name	url
ХИМКИНСКАЯ ЦЕНТРАЛЬНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА, акушерское отделение	http://www.spr.ru/himki-i-gorodskoy-okrug-himki/himkinskaya-tsentralnaya-klinicheskaya-bolnitsa-958130.html
ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 81, родильный дом	http://www.spr.ru/koptevo/gorodskaya-klinicheskaya-bolnitsa-81-18042.html
РОДДОМ	http://www.spr.ru/fryazino-i-gorodskoy-okrug-fryazino/roddom-222892.html
РОДДОМ	http://www.spr.ru/volokolamsk-i-volokolamskiy-rayon/roddom-989474.html
РОДИЛЬНЫЙ ДОМ	http://www.spr.ru/pushkino-i-pushkinskiy-rayon/rodilniy-dom-209187.html
РОДИЛЬНЫЙ ДОМ	http://www.spr.ru/istra-i-istrinskiy-rayon/rodilniy-dom-190540.html
РОДИЛЬНЫЙ ДОМ	http://www.spr.ru/savelovskiy/rodilniy-dom-1101479.html
РОДИЛЬНЫЙ ДОМ	http://www.spr.ru/ozeri-i-ozerskiy-rayon/rodilniy-dom-217733.html
Роддом, ТУБЕРКУЛЁЗНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 7	http://www.spr.ru/sokolniki/roddom-935511.html
Роддом, ИНФЕКЦИОННАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 2	http://www.spr.ru/sokolinaya-gora/roddom-72861.html
РОДИЛЬНЫЙ ДОМ	http://www.spr.ru/kryukovo/rodilniy-dom-990270.html
РОДИЛЬНЫЙ ДОМ № 2	http://www.spr.ru/filevskiy-park/rodilniy-dom-2-241533.html
Роддом, ТАЛДОМСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА	http://www.spr.ru/taldom-i-taldomskiy-rayon/roddom-222578.html
Родильный дом, ЦЕНТРАЛЬНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА С ПОЛИКЛИНИКОЙ УД ПРЕЗИДЕНТА РФ	http://www.spr.ru/kuntsevo/rodilniy-dom-4257621.html
СЕРЕБРЯНО-ПРУДСКАЯ ЦРБ, родильный дом	http://www.spr.ru/serebryanie-prudi-i-serebryano-prudskiy-rayon/serebryano-prudskaya-tsrb-1111150.html
РОДИЛЬНЫЙ ДОМ ПРИ ГКБ №1	http://www.spr.ru/yakimanka/rodilniy-dom-pri-gkb-1.html
Женская консультация, ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ С.П. БОТКИНА, филиал № 2	http://www.spr.ru/presnenskiy/zhenskaya-konsultatsiya-35804.html
ВИДНОВСКИЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР	http://www.spr.ru/vidnoe-i-leninskiy-rayon/vidnovskiy-perinatalniy-tsentr.html
РОДИЛЬНЫЙ ДОМ	http://www.spr.ru/dolgoprudniy-i-gorodskoy-okrug-dolgoprudniy/rodilniy-dom-190900.html
