name	url
НАШ ПЕДИАТР, детская клиника	http://www.spr.ru/obruchevskiy/nash-pediatr.html
ЦЕНТР ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ ДЕТЕЙ № 9	http://www.spr.ru/akademicheskiy/tsentr-vosstanovitelnogo-lecheniya-detey-9.html
ЦЕНТР ЕСТЕСТВЕННОГО РАЗВИТИЯ И ЗДОРОВЬЯ РЕБЁНКА, детский медицинский центр	http://www.spr.ru/danilovskiy/tsentr-estestvennogo-razvitiya-i-zdorovya-rebenka.html
ЧАСТНАЯ ДЕТСКАЯ КЛИНИКА	http://www.spr.ru/aeroport/chastnaya-detskaya-klinika.html
АЛЁНУШКА, Егорьевский реабилитационный центр для детей и подростков с ограниченными возможностями	http://www.spr.ru/egorevsk-i-egorevskiy-rayon/alenushka-991224.html
ДЕТСКИЙ ДОКТОР, детский медицинский центр	http://www.spr.ru/obruchevskiy/detskiy-doktor.html
ДЕТСКИЙ ЦЕНТР ПСИХОЛОГО-МЕДИКО-СОЦИАЛЬНОГО СОПРОВОЖДЕНИЯ	http://www.spr.ru/bibirevo/detskiy-tsentr-psihologo-mediko-sotsialnogo-soprovozhdeniya.html
ЕГОРКА, Егорьевский реабилитационный центр для детей и подростков с ограниченными возможностями	http://www.spr.ru/egorevsk-i-egorevskiy-rayon/egorka-991226.html
ЗДОРОВОЕ ПОКОЛЕНИЕ, детский медицинский центр	http://www.spr.ru/zhukovskiy-i-gorodskoy-okrug-zhukovskiy/zdorovoe-pokolenie-4387940.html
КИНДЕР-МЕД, детский медицинский центр	http://www.spr.ru/himki-i-gorodskoy-okrug-himki/kinder-med.html
МЕДКОМ, детский медицинский центр	http://www.spr.ru/rostokino/medkom.html
ОН КЛИНИК БЕЙБИ, детский медицинский центр	http://www.spr.ru/taganskiy/on-klinik-beybi.html
ОПТИМИСТ, реабилитационный центр для детей и подростков с ограниченными возможностями	http://www.spr.ru/sergiev-posad-i-sergievo-posadskiy-rayon/optimist-212573.html
ОРТОМЕДЦЕНТР, детский консультативно-ортопедический центр	http://www.spr.ru/preobrazhenskoe/ortomedtsentr.html
ПОЛЛИАННА, педиатрическая практика	http://www.spr.ru/korolev-i-gorodskoy-okrug-korolev/pollianna-4695992.html
САНАРЕ, детский медицинский центр	http://www.spr.ru/bogorodskoe/sanare.html
СЕМЬЯ И ЗДОРОВЬЕ, детский многопрофильный медицинский центр	http://www.spr.ru/hamovniki/semya-i-zdorove.html
СМ-ДОКТОР, детский медицинский центр	http://www.spr.ru/kuntsevo/sm-doktor-4665411.html
ЦЕНТР ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ ДЛЯ ДЕТЕЙ № 4	http://www.spr.ru/presnenskiy/tsentr-vosstanovitelnogo-lecheniya-dlya-detey-4.html
MEDSWISS ДЕТЯМ, детский медицинский центр	http://www.spr.ru/tepliy-stan/medswiss-detyam.html
ВАШ ДЕТСКИЙ ДОКТОР	http://www.spr.ru/butirskiy/vash-detskiy-doktor.html
ДЕТСКИЙ МЕДИЦИНСКИЙ ЦЕНТР	http://www.spr.ru/presnenskiy/detskiy-meditsinskiy-tsentr.html
ДЕТСКИЙ НЕЙРОПСИХОЛОГИЧЕСКИЙ ЦЕНТР	http://www.spr.ru/kurkino/detskiy-neyropsihologicheskiy-tsentr.html
ДЕТСКИЙ РЕАБИЛИТАЦИОННЫЙ ЦЕНТР	http://www.spr.ru/meschanskiy/detskiy-reabilitatsionniy-tsentr-1130808.html
ИНСТИТУТ ДЕТСКОЙ НЕВРОЛОГИИ И ЭПИЛЕПСИИ ИМ. СВЯТИТЕЛЯ ЛУКИ	http://www.spr.ru/moskvoreche-saburovo/institut-detskoy-nevrologii-i-epilepsii-im-svyatitelya-luki-4712928.html
ЛЕСНЫЕ ПОЛЯНЫ, детский реабилитационный центр	http://www.spr.ru/podolsk-i-podolskiy-rayon/lesnie-polyani-4522085.html
МАСТЕРСКАЯ ЗДОРОВЬЯ, медицинская клиника	http://www.spr.ru/danilovskiy/masterskaya-zdorovya-4669306.html
НА ТАГАНКЕ, детский центр психолого-педагогической реабилитации и коррекции	http://www.spr.ru/taganskiy/na-taganke-113417.html
РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЛЯ ДЕТЕЙ И ПОДРОСТКОВ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ	http://www.spr.ru/protvino-i-gorodskoy-okrug-protvino/reabilitatsionniy-tsentr-dlya-detey-i-podrostkov-s-ogranichennimi.html
РЭМСИ ДИАГНОСТИКА, диагностический центр	http://www.spr.ru/tverskoy/remsi-diagnostika-4670500.html
СЕМЕЙНЫЙ ДОКТОР, детская клиника	http://www.spr.ru/hamovniki/semeyniy-doktor-4710701.html
СЕМЬЯ И ЗДОРОВЬЕ, детский медицинский центр	http://www.spr.ru/himki-i-gorodskoy-okrug-himki/semya-i-zdorove-4811169.html
СМ-ДОКТОР, детский медицинский центр	http://www.spr.ru/pechatniki/sm-doktor-4665412.html
ЦЕНТР ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ ДЕТЕЙ № 6	http://www.spr.ru/tverskoy/tsentr-vosstanovitelnogo-lecheniya-detey-6.html
ЦЕНТР ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ ДЛЯ ДЕТЕЙ № 3	http://www.spr.ru/hamovniki/tsentr-vosstanovitelnogo-lecheniya-dlya-detey-3.html
ЦЕНТР ВОССТАНОВИТЕЛЬНОГО ЛЕЧЕНИЯ ДЛЯ ДЕТЕЙ № 7	http://www.spr.ru/hamovniki/tsentr-vosstanovitelnogo-lecheniya-dlya-detey-7.html
