Приемлемость
После неудачного похода в Линзмастер и с их акциями не имеющее под собой основания. Думал куплю себе очки за 1999, фиг. Там был подобрал себе оправу за 500 руб., самую простую классику. Сказали, что линзы у них стоят от 2500, я плюнул и пошел и в просторы интернета. Нашел сайт Мастер-оптик с заманчивыми ценами. Купил оправу стильную, современную за 1250 и линзы за 1400, так эти очки в три раза красивее чем то, что предлагает Лизмастер. Обслуживание хорошее (на Полярной), изготовили очки через день после заказа. Все понравилось и через неделю пошли заказывать очки жене!
