name	url
ГЛАВНЫЙ ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ МИНИСТЕРСТВА ОБОРОНЫ РФ ИМЕНИ АКАДЕМИКА Н.Н. БУРДЕНКО, филиал № 6	http://www.spr.ru/vihino-zhulebino/glavniy-voenniy-klinicheskiy-gospital-ministerstva-oboroni-rf-imeni-akademika-n.html
ПОЛИКЛИНИКА № 75 МИНОБОРОНЫ РФ	http://www.spr.ru/filevskiy-park/poliklinika-75-minoboroni-rf.html
ЦЕНТРАЛЬНАЯ ПОЛИКЛИНИКА № 1, при МВД РФ	http://www.spr.ru/tverskoy/tsentralnaya-poliklinika-1.html
ПОЛИКЛИНИКА № 12 МОСКОВСКОГО ГАРНИЗОНА	http://www.spr.ru/lefortovo/poliklinika-12-moskovskogo-garnizona.html
ПОЛИКЛИНИКА № 2 ЦКБ РАН	http://www.spr.ru/gagarinskiy/poliklinika-2-tskb-ran.html
ЦЕНТРАЛЬНАЯ ПОЛИКЛИНИКА ВОЕННО-МОРСКОГО ФЛОТА № 39	http://www.spr.ru/begovoy/tsentralnaya-poliklinika-voenno-morskogo-flota-39.html
3 ЦВКГ ИМ А.А. ВИШНЕВСКОГО МИНОБОРОНЫ РОССИИ, филиал № 6, поликлиника	http://www.spr.ru/aeroport/3-tsvkg-im-a-a-vishnevskogo-minoboroni-rossii.html
72 ЦЕНТРАЛЬНАЯ ПОЛИКЛИНИКА МЧС РОССИИ	http://www.spr.ru/fili-davidkovo/72-tsentralnaya-poliklinika-mchs-rossii.html
КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКАЯ ПОЛИКЛИНИКА № 9 МВО	http://www.spr.ru/horoshevo-mnevniki/konsultativno-diagnosticheskaya-poliklinika-9-mvo.html
ПОЛИКЛИНИКА № 2, при УД Президента РФ	http://www.spr.ru/hamovniki/poliklinika-2-117769.html
ПОЛИКЛИНИКА № 5, при УД Президента РФ	http://www.spr.ru/hamovniki/poliklinika-5-117770.html
Поликлиника, 3 ЦЕНТРАЛЬНЫЙ ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ ИМЕНИ А.А. ВИШНЕВСКОГО, филиал № 3	http://www.spr.ru/odintsovo-i-odintsovskiy-rayon/poliklinika-198815.html
Поликлиника № 1, МЕДИЦИНСКИЙ ЦЕНТР УД МЭРА И ПРАВИТЕЛЬСТВА МОСКВЫ	http://www.spr.ru/tverskoy/poliklinika-1-103345.html
Поликлиника, 3 ЦЕНТРАЛЬНЫЙ ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ ИМЕНИ А.А. ВИШНЕВСКОГО, филиал № 3	http://www.spr.ru/odintsovo-i-odintsovskiy-rayon/poliklinika-6124504.html
ЦЕНТРАЛЬНАЯ ПОЛИКЛИНИКА № 17 МИНИСТЕРСТВА ОБОРОНЫ РФ	http://www.spr.ru/hamovniki/tsentralnaya-poliklinika-17-ministerstva-oboroni-rf.html
ГОРОДСКАЯ ПОЛИКЛИНИКА № 100, при МЭИ	http://www.spr.ru/lefortovo/gorodskaya-poliklinika-100.html
Детская поликлиника, МЕДИЦИНСКИЙ ЦЕНТР УД МЭРА И ПРАВИТЕЛЬСТВА МОСКВЫ	http://www.spr.ru/tverskoy/detskaya-poliklinika-103346.html
КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКАЯ ПОЛИКЛИНИКА УД ПРЕЗИДЕНТА РФ	http://www.spr.ru/tverskoy/konsultativno-diagnosticheskaya-poliklinika-ud-prezidenta-rf.html
МСЧ ГУВД, поликлиника	http://www.spr.ru/obruchevskiy/msch-guvd-28361.html
ОТДЕЛЕНЧЕСКАЯ ПОЛИКЛИНИКА ИМЕНИ ПЕРВОГО МАЯ, Амбулаторно-поликлиническое подразделение №3	http://www.spr.ru/koptevo/otdelencheskaya-poliklinika-imeni-pervogo-maya.html
ОТДЕЛЕНЧЕСКАЯ ПОЛИКЛИНИКА НА СТАНЦИИ МОСКВА-КУРСКАЯ, амбулаторно-поликлиническое отделение № 4	http://www.spr.ru/zheleznodorozhniy-i-gorodskoy-okrug-zheleznodorozhniy/otdelencheskaya-poliklinika-na-stantsii-moskva-kurskaya.html
ПОЛИКЛИНИКА № 10 ВМФ	http://www.spr.ru/pokrovskoe-streshnevo/poliklinika-10-vmf.html
ПОЛИКЛИНИКА ГАБТ	http://www.spr.ru/tverskoy/poliklinika-gabt.html
ПОЛИКЛИНИКА ДСК № 1	http://www.spr.ru/presnenskiy/poliklinika-dsk-1.html
ПОЛИКЛИНИКА ФЕДЕРАЦИИ НЕЗАВИСИМЫХ ПРОФСОЮЗОВ РОССИИ	http://www.spr.ru/donskoy/poliklinika-federatsii-nezavisimih-profsoyuzov-rossii.html
ПОЛИКЛИНИКА, при ТТЦ Останкино	http://www.spr.ru/ostankinskiy/poliklinika-56440.html
Поликлиника, КЛИНИЧЕСКАЯ БОЛЬНИЦА № 123 ФМБА	http://www.spr.ru/odintsovo-i-odintsovskiy-rayon/poliklinika-198803.html
Поликлиника, ЦЕНТРАЛЬНЫЙ ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ № 150	http://www.spr.ru/krasnoznamensk-i-gorodskoy-okrug-krasnoznamensk/poliklinika-1006808.html
Поликлиника, ЦЕНТРАЛЬНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА С ПОЛИКЛИНИКОЙ УД ПРЕЗИДЕНТА РФ	http://www.spr.ru/kuntsevo/poliklinika-21057.html
Поликлиническое отделение, НАУЧНЫЙ КЛИНИЧЕСКИЙ ЦЕНТР ОАО РЖД	http://www.spr.ru/aeroport/poliklinicheskoe-otdelenie-4622122.html
УЗЛОВАЯ ПОЛИКЛИНИКА НА СТАНЦИИ ОРЕХОВО-ЗУЕВО	http://www.spr.ru/orehovo-zuevo-i-orehovo-zuevskiy-rayon/uzlovaya-poliklinika-na-stantsii-orehovo-zuevo.html
Филиал № 1, ПОЛИКЛИНИКА ОАО ГАЗПРОМ	http://www.spr.ru/ramenki/filial-1-69843.html
Филиал № 2, ПОЛИКЛИНИКА ОАО ГАЗПРОМ	http://www.spr.ru/ramenki/filial-2-69840.html
1586 ОКРУЖНОЙ ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ МВО, поликлиника	http://www.spr.ru/domodedovo-i-gorodskoy-okrug-domodedovo/1586-okruzhnoy-voenniy-klinicheskiy-gospital-mvo-4637968.html
ДОРОЖНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМ. Н.А. СЕМАШКО, поликлиническое стоматологическое отделение на ст. Савёловская	http://www.spr.ru/butirskiy/dorozhnaya-klinicheskaya-bolnitsa-im-n-a-semashko.html
ПОЛИКЛИНИКА № 2	http://www.spr.ru/dolgoprudniy-i-gorodskoy-okrug-dolgoprudniy/poliklinika-2-190904.html
ПОЛИКЛИНИКА КУЛЬТУРНОГО ЦЕНТРА ВООРУЖЁННЫХ СИЛ РФ	http://www.spr.ru/meschanskiy/poliklinika-kulturnogo-tsentra-vooruzhennih-sil-rf.html
ПОЛИКЛИНИКА НА СТ. КУРОВСКАЯ	http://www.spr.ru/orehovo-zuevo-i-orehovo-zuevskiy-rayon/poliklinika-na-st-kurovskaya.html
ПОЛИКЛИНИКА, при ОАО Калибр	http://www.spr.ru/ostankinskiy/poliklinika-249442.html
ПОЛИКЛИНИКА, при СМК	http://www.spr.ru/stupino-i-stupinskiy-rayon/poliklinika-229607.html
Поликлиническое отделение, НАУЧНЫЙ КЛИНИЧЕСКИЙ ЦЕНТР ОАО РЖД	http://www.spr.ru/pokrovskoe-streshnevo/poliklinicheskoe-otdelenie-449597.html
Стоматологическое отделение, ПОЛИКЛИНИКА № 1 РАН	http://www.spr.ru/krasnoselskiy/stomatologicheskoe-otdelenie-1039882.html
ЦЕНТРАЛЬНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 2 ИМЕНИ Н.А. СЕМАШКО, поликлиника	http://www.spr.ru/pushkino-i-pushkinskiy-rayon/tsentralnaya-klinicheskaya-bolnitsa-2-imeni-n-a-semashko.html
ЦЕНТРАЛЬНАЯ ПОЛИКЛИНИКА № 6, при Минобороны РФ	http://www.spr.ru/horoshevskiy/tsentralnaya-poliklinika-6.html
