name	url
ГОРОДСКАЯ БОЛЬНИЦА № 56, филиал № 1	http://www.spr.ru/zamoskvoreche/gorodskaya-bolnitsa-56.html
ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 57, ЛДП № 3	http://www.spr.ru/sokolinaya-gora/gorodskaya-klinicheskaya-bolnitsa-57-71352.html
ГИНЕКОЛОГИЧЕСКАЯ БОЛЬНИЦА № 1	http://www.spr.ru/sokolniki/ginekologicheskaya-bolnitsa-1.html
ГИНЕКОЛОГИЧЕСКАЯ БОЛЬНИЦА № 2	http://www.spr.ru/yuzhnoe-tushino/ginekologicheskaya-bolnitsa-2.html
Гинекологическое отделение, ЭЛЕКТРОСТАЛЬСКАЯ ЦЕНТРАЛЬНАЯ ГОРОДСКАЯ БОЛЬНИЦА	http://www.spr.ru/elektrostal-i-gorodskoy-okrug-elektrostal/ginekologicheskoe-otdelenie-1112603.html
Гинекологическое отделение, ВЫСОКОВСКАЯ ГОРОДСКАЯ БОЛЬНИЦА	http://www.spr.ru/klin-i-klinskiy-rayon/ginekologicheskoe-otdelenie-982028.html
Гинекологическое отделение, БРОННИЦКАЯ ГОРОДСКАЯ БОЛЬНИЦА	http://www.spr.ru/bronnitsi-i-gorodskoy-okrug-bronnitsi/ginekologicheskoe-otdelenie-189232.html
